Unnamed..0,Artist,Album,Album_Id,Popularity,Fan_Genre,SongList,average_liveness,average_loudness,average_tempo,average_instrumentalness,average_energy,average_danceability,average_acousticness,average_valence,Album_release,Album_length,Album_label
154,Bruce Springsteen,Nebraska,6yskFQZNlLYhkchAxELHi6,54,Soul,"['7GDIQqD5pdHCda5rpZ98Ie', '1Vp8U39YNsDfd6yVuaUq12', '4eQQGTTbcKl5abbaIM0OxW', '2ohcpZDvcIRdCE3lWxu6Tc', '408tTuSDxIr3zDR90Zmcw2', '1Ulh5rWbhhV3PltDadTBZC', '1LDz5dqGxxWSOxNWjuzclb', '6puA3V4iUFow4GMGFDf7qF', '20mvEa8wRNsdU7diadzRGg', '7tRIpQDyq22qkjdk4mzBrq']",0.2136,-15.9285,128.5358,0.00532745,0.1683,0.4502,0.5909,0.279,9/30/1982,10,Columbia
177,Bruce Springsteen,Born to Run,43YIoHKSrEw2GJsWmhZIpu,77,Soul,"['56lhDZNQ5J47aog6mGKeGk', '4Gmdm6oRVwJgsM8gYnwRoE', '305AMS2fhp16LoYxKiYsXF', '4cKJsZuzbNBpdxeMC9pBQG', '6hTcuIQa0sxrrByu9wTD7s', '5St2IxnaIYOPflaomWB3Pz', '22wGmrE8HQZHvHC44n7Htm', '3R2q3FCnNIw2XhuEbYtYk6']",0.2078375,-5.62225,122.11175,0.123875538,0.748125,0.36425,0.34100125,0.563375,8/25/1975,8,Columbia
188,Bruce Springsteen,Born in the U.S.A.,0PMasrHdpaoIRuHuhHp72O,88,Soul,"['0dOg1ySSI7NkpAe89Zo0b9', '4U7NhC2rQTAhH7dw7H0goB', '3O5RCjnjWlF0CYkcvJaGVm', '1n16ZEz2uuWO1Dx01dVWua', '4a0oZYU2ntSUof4lkm2PCl', '3PzsbWSQdLCKDLxn7YZfkM', '2zMlWt4aYreVczVERFK94w', '2KPzDsCtQtIM0Lkh3RacRC', '0VkDedVtP7TQDlaCMq9QVx', '2Y90nL1ohB4sgYELDs7uNx', '7FwBtcecmlpc1sLySPXeGE', '6dahFmHrgncgVJjsI1ws7e']",0.170758333,-6.794,129.8171667,0.002613533,0.83825,0.522166667,0.117694833,0.761833333,6/4/1984,12,Columbia
189,Bruce Springsteen,The River,6YNIEeDWqC09YIWzhoSVLg,89,Soul,"['0t6wMTbQmXdzvEe2nnh6Vx', '5JgS0FY22HtNpFAJTo507k', '6QXjiVOwMFDjDnIuE7Pjm5', '50JK0hBaHMWYo20S7AvKbB', '4T4e06YhupuZAoln2qZ6Fa', '1KsI8NEeAna8ZIdojI3FiT', '1k7CqKKwQu4zIK6DrsuqKG', '62cFivJR4IOpaNytZ9X6UQ', '6uvdSA5CPnHlcOXPTLevSr', '1cwxCqejFxDyFU7AiEXmVS', '7HrzErXq3TsKOY1gmdIShB', '6yMh8Xi6hhSNXtPe2e7tlj', '2rYYg1HMvlNT9A1SdjSYlx', '7bWJ6GIhvc7t2t45bFUqjJ', '1nnhJRPj841KPX46NapQy0', '6iXyMQAaSfGWe1DmRcf0D5', '35EGVPxSBCbYGC3gbu5qM3', '0KE2pycf0VOY4Tj1XVyrk4', '3HuUc4Fpvg0EYvpPduj2kC', '1vqZh6D1JlnsIikyvDThfc']",0.2447,-9.21245,125.4304,0.016087824,0.7105,0.4994,0.1254045,0.609465,10/17/1980,20,Columbia
487,Céline Dion,A New Day Has Come,1YQ5V21NSxR9ZauQ3RUbfZ,87,Pop,"['2FTZeRHQ4gRPViPMpWL9uX', '2BoLCHXNjxIiMV7ggkrlDQ', '6EjH7ihkymLIS2Z235vN21', '1GogGZvclZS19tsPmEvcgo', '5fkDD7aQLUmMy1EwzNm0ZB', '43brHHiqOPZkCei4FHQQLw', '3sC002WnqQ0gJvapIBNC1K', '2lyEpzvG4FYRceylNBlEug', '67VjdDhTa5jzQxHGe6f26r', '3nAAhVDuy5n7laI8DzU4fD', '6NLDZzNnecOwKcJeD9vgCv', '21CY2eITFdWkKFrAZOWRNq', '7l3OLa9QG9ksQXhJzI3E6S', '5xfgiaYKuvqIEESqkoSzs2', '4aZiCz1tTjBZzqpT68sMEW', '6LefIBy3hzTN6Yd1m81gpC', '5mO1reJX4OjujRereqtsgc']",0.155541176,-6.942588235,118.6449412,9.77E-05,0.551882353,0.554176471,0.410688235,0.290347059,1/1/2001,17,Columbia
699,Charles Mingus,Mingus Ah Um,4Z8nWz3dGybOP7lhMZpcOo,99,Electronic,"['0mbJqo6y9E3d57fhvYQKyT', '5eKnpzuUKdgjAKqEpWtbwD', '4FGv56aPO9C1rcPDdvNz8l', '1dLb36wK59q5QgGCZE9YyK', '2gFBaR1YsD54R0jpwSNzcs', '0DIQNz84XpsUaDE0z1z1eP', '7DoBL69h4MBOiq5bRvMBzp', '0WXNk1DvDdPJFFGZLMRtX5', '6gK2KADphfKnwsrxT3XFYe']",0.231666667,-13.087,106.6195556,0.108765678,0.403411111,0.435111111,0.625,0.370311111,1959,9,Columbia
802,Charles Mingus,Mingus Ah Um,4Z8nWz3dGybOP7lhMZpcOo,2,Jazz,"['0mbJqo6y9E3d57fhvYQKyT', '5eKnpzuUKdgjAKqEpWtbwD', '4FGv56aPO9C1rcPDdvNz8l', '1dLb36wK59q5QgGCZE9YyK', '2gFBaR1YsD54R0jpwSNzcs', '0DIQNz84XpsUaDE0z1z1eP', '7DoBL69h4MBOiq5bRvMBzp', '0WXNk1DvDdPJFFGZLMRtX5', '6gK2KADphfKnwsrxT3XFYe']",0.231666667,-13.087,106.6195556,0.108765678,0.403411111,0.435111111,0.625,0.370311111,1959,9,Columbia
591,Cypress Hill,Black Sunday,02lktkm4J7K7N8T63Gm7KX,91,Rap,"['2icouZbxwqoL63gHhO2vGd', '7A78dicsG3o2drpJLWbT6f', '1oTHteQbmJw15rPxPVXUTv', '7aAZOl8GHF6ge391oY0Kmy', '2jaCU99LSbJeQiFue57ORT', '0l2o1LkTeVh7uQfePoXs7c', '07F82oCtZDNrTCuX7tUvgu', '5HNWXHeqgZII2dC3YwjUaE', '2y5xTMF5IYl0pRf28LFkts', '0cfqYhY6B8PbGF9vaVNUeG', '5JU11Qh4eT0ZCxuKe08jAw', '3sE17RqhRgZ0chuYZshVqn', '4vxHp50QU31EsGLwBqpPQs', '6mlvXtUktQoYOf8BcHIU9T']",0.22075,-12.63942857,114.6328571,0.576152857,0.5585,0.742285714,0.057681286,0.609714286,7/20/1993,14,Columbia
568,Fugees,The Score,18XFe4CPBgVezXkxZP6rTb,68,Rap,"['5Amv02LQjNrMSoOT2L2WmQ', '2lOnbK3gm1N6keYkUD3mis', '3vZO25GdYuqFrR1kzZADnp', '52PgJoRz30sRQGOGqXYKdX', '3FFDBbDxnHNZKdQwx2HPjE', '1rJM37Dd4OcSJvzI84yCcP', '4TGdvA9hBvyoOkuvHNje0M', '0Q0IVlqMV64kNLlwjPj0Hl', '76ajwhzTiuwL2RcHyIVSiK', '6T1FGOC96wa0vaZ6qIz8VK', '1r2KW9ZKAWbirQfj1G7MDH', '5bUVHuzQh5mkvMPjUU074i', '01Zgtq7fhxX6jEywd2WYrh', '1W6LjwKVIxnBtKQd0juwLq', '6kQ0p90x2OgwandZiLyR6I', '2LXtaBWlREPQ1LDGCQKpKP', '4UDTrYv5vpFEzFDnU4sjSb']",0.323747059,-14.82529412,101.0602941,3.43E-06,0.399429412,0.694058824,0.273240588,0.577588235,2/13/1996,17,Columbia
453,Jessica Simpson,Irresistible,2hsnnIggsWV9kvHpOO8kk3,53,Pop,"['2TVSa07y6g3HRn4oLWv57M', '0mTftzPRyTN311VgIutM2S', '06SV152BoPbu1UhQZ5mofz', '5ZVo5MGb9gL8rbDcSJjr4E', '1ziomZuUi6XCLYpotKukHP', '1aJMmiOKNp7pqnzrAZtt7N', '3Nm6N3rxNvanhcGxiBbG4G', '20cSCkNtN496HVnCSTWHL7', '536O2dvLzO9466Z2JNHHSX', '4YCIJZa1I8JAsrHze4nfli', '7Fz29ghHgFWwpV2PvB4xmJ', '4X2CjiwmawAyX7SxP46XWU']",0.145875,-4.4825,117.8643333,4.57E-05,0.763416667,0.632083333,0.132733333,0.56475,6/5/2001,12,Columbia
331,Judas Priest,Painkiller,7LgrhuKnAXpNEv8qzcVd2t,31,Metal,"['0L7zm6afBEtrNKo6C6Gj08', '6QKplS12OIhLVzbfCOLesv', '2Ip7WDoKDeVGnWsnOCzinV', '7jKqBoo7SCSQnYd8xRW6AV', '679lDz2Jn7TOD6LRl2gM8y', '0MU1TyyAbuoXLGiQBgW9CI', '3DfE7Ysl7H40yDbGFSuzPU', '08hn5vq1XnVmVQI4mfzsXa', '2RubsezDockepgSTEqhakF', '2n7EiCahswilIBEmCOsjLs', '4GvdqEJDXOQwSdtFjYR2OH', '4VBEZADb1bOkwpVEsagu8I']",0.231658333,-6.464333333,125.2533333,0.128730325,0.854166667,0.363333333,0.004411258,0.1545,9/26/1990,12,Columbia
361,Judas Priest,Stained Class,0v6FGuCgvRotTNL1KoX297,61,Metal,"['1d8nkRm5t4DN4X0FMw4Zcs', '3fIibHAv2jMvwOnFdyoVUm', '0GpBFY4Mb7fZVyQgaWirNG', '1MTwjkx78JmFLjDp1IPYW7', '1G4Tl43gz30UBIxa3eXDMN', '0FO6ryfz00BYNNiJ2ByFIA', '71VYeDdr8TTNtevYRpwCry', '3Rtv6zRNKpeSygXoaF9kCm', '7hTpo3OWELAWdoVfntUsYY', '4sAOwd8m4YnGNoK4wxccUv', '3iJU0fDsgAC0Mau8XPT3Ry']",0.2931,-5.946909091,132.3245455,2.09E-04,0.813818182,0.438181818,0.057542727,0.429272727,10/27/1978,11,Columbia
390,Judas Priest,Defenders of the Faith,3o0mPpetAFCOIFkUaw1egl,90,Metal,"['6aQBzaeOIajIPGAMzqa23J', '3T1k6b4zMzA2bW8klvKCcX', '5KQY3KDpQ3tO29W7iJNfFq', '6noDJ06v7z8bCsBitjxFG2', '36IWziKKiPQ65IU4cBQ5l2', '4dB5JlDpDT4WLUvX5xIXON', '4vWdaYRTWwZSmFPv9MffcS', '2lqc273pCZk6gtkfubaCbh', '58uqGW9Lu2MCNsrvCWFG9C', '3OLD4pHbtPtGmlU3YdLjaW', '6DZeLAOBfSSfDsBCIUX1qZ', '2bGeHY55mykxkSNyZJCL6v']",0.3328,-5.86725,113.1735,0.0718515,0.747583333,0.363333333,0.018214242,0.293166667,1984,12,Columbia
413,Mariah Carey,Music Box,2NKxb7pk04CuZab5udkGUl,13,Pop,"['6HcQZfMrw3KwGyzrKw1Pjy', '4FCb4CUbFCMNRkI6lYc1zI', '0S8xKy1efKy3LvR53qe3Cq', '1SI84AEzKGa9KBSSxDYlYW', '4mCUtZpn18sLzYn0hWSSLV', '6MVrwx12IjKhBfzWEXl33e', '1kMOJBmpfWD9fir6st9uqS', '0Mqlfi3G4k3GUj1X9eJEju', '5OU4QpyWfZJizBU5L4iYlQ', '5pP4RmZMb6vg9SQ7Akphtl']",0.11039,-8.2941,124.015,6.31E-06,0.5391,0.5504,0.4627,0.32642,8/4/1993,10,Columbia
415,Mariah Carey,Mariah Carey,5SwNGsGw1I8H361DKiYnnn,15,Pop,"['0gLQ6jhJsyYfl7PrD1RZ7X', '4nrGqAXIwimqVx0T1ejUyP', '1hFtJ5rV3aAm58ErijHdFO', '6TSM5vkz0WzyZsNAKKYDcw', '6PP8I9FUWPIVRvV81anBnR', '1pbue6khgOfJVEZ1zoFTXL', '2GooP1VwhUaOiBl3jZw3Yr', '4OEKDOXGcMuiUs9zei5HLm', '4goMGhYd3PQgFuhmcmeEUF', '3bFxumQRhWqt1BiXLeVrKa', '48l7PNpT2fBoT4cdLW6EzP']",0.150309091,-10.78590909,126.6272727,1.98E-04,0.608363636,0.587636364,0.331890909,0.560818182,6/12/1990,11,Columbia
432,Mariah Carey,Merry Christmas,61ulfFSmmxMhc2wCdmdMkN,32,Pop,"['1sFWEpf1aPYN576LS1aa4Y', '0bYg9bo50gSsH3LtXe2SQn', '3B7FO3kJ5kv3mX7yiaB7sT', '3PIDciSFdrQxSQSihim3hN', '1uQRAiaDstq15Vd52ryoI7', '2OggiWqL8exckT6kOrcDuA', '6AoXseJVabZFmKEYjQCXPS', '1f2lkuLldqRzvaFjJdjGXX', '74VQqRHWXDUyErPqwdeG5D', '7zAoR3Od28Xj97fTLgnaGi']",0.26538,-9.4692,133.3127,6.46E-07,0.5394,0.3908,0.44649,0.3435,11/1/1994,10,Columbia
483,Mariah Carey,Butterfly,7aDBFWp72Pz4NZEtVBANi9,83,Pop,"['5NaOWLOmVjcA3M5spRATN9', '3hp4ojt7tHLWwz6SaR7vkw', '3RSpK5Y0y5tl25qvssrwJ6', '4gNeiiz86Y5wekGwfIybXW', '1YisXNr4DPHcPB4v5XfQ0t', '6iUlUzSGZzKtlCvQ3wCVZD', '2Me3nF2ee0DCQ0MXuMxaGj', '0sFTeQMlO1jJgxyfdDrAZl', '2PWnjWaIVuDeT4mXZgHWgR', '4EmUMZZlRubBd1q97ik0m3', '6t0c7t14prrgAZ0yLXMlrv', '5bRQLbNUqL8jx07dal6JHZ']",0.118341667,-8.351083333,116.8198333,4.16E-05,0.4915,0.564083333,0.379508333,0.283891667,9/3/1997,12,Columbia
500,Mariah Carey,Greatest Hits,5NIt2v0wjaZAXPqOYerldC,100,Pop,"['5uPSeb4yv9VzTT5JonEgeH', '6K6Gv6i4IEbVOLJq4ewnIA', '4uiV3By2AEpmrUTbfXHRHB', '34EqzNdJlxu0VTXJFUNRmZ', '26hTQX3HvWBvC2jcosnE5q', '13YoNGddbSxkk5u0TEJePn', '78OuDmBZxO6CFLdCotJw87', '5jI2ApByK8KJeWVU39oRO4', '4G1N3b4KG3f50si7mp6m13', '4hJ62c5praMlfhTZ7B9OQz', '3wyd6vHTrwvvY3mZzG6BRi', '0w3aRoGllaNyDaqQ6LN6aM', '1BUGScZz2Coylzx056sChz', '2Mm86MHz6BbVOZWQfC8heI', '6bfXGFwbUJZ5NRQC5M3hzG', '7bsTAMk5ToHPLjBwQjBEEt', '5Nbo0x4gdPMy3mmMmSrKqA', '3tF4KjOPLytRpAkQjCvDJB', '7psr5ymg2bwhRvsQExQ7nS', '0hGumgoQEeyK8QYXGj8iWu', '3cx6wMdjXOtSDwuNhcPmLp', '12FXTLqOuca5MF5V1poIGF', '5zU97oceiatP1YDk51MLKY', '40KO5RWmCM8PjfVD8E068Y', '29AHfvYm5SA7EjBhvZoz8l', '15vR9XwvgRiO9P93XGmCva', '551bYOF6OLasaFTR7Sa011', '5EGVmjPN2y1s3hrPcQGqiF']",0.145082143,-8.537642857,123.7075714,0.001148407,0.550142857,0.556535714,0.3998775,0.413107143,12/4/2001,28,Columbia
196,Nas,Illmatic,3kEtdS2pH6hKcMU9Wioob1,96,Soul,"['4N0olzsMpr5cAPFrzNErGv', '0trHOzAhNpGCsGBEu7dOJo', '2LhhnqrHPWvXYveZVHLKrd', '7G3lxTsMfSx4yarMkfgnTC', '2PRsh2LNPxoxC9OnErnelg', '2W58HMaCbjcUfZnZaeHtcC', '27u3Rh4IWYPdwVST20ALrt', '3p50PUgtBHM6rwUuD3RfFV', '6DPrhGVJ1WTZvM9fKptnGe', '2CPturRUlpvirYr7VpkXCV']",0.206,-5.6282,89.5523,0.004311245,0.7766,0.7125,0.1394897,0.6238,4/19/1994,10,Columbia
501,Nas,Illmatic,3kEtdS2pH6hKcMU9Wioob1,1,Pop,"['4N0olzsMpr5cAPFrzNErGv', '0trHOzAhNpGCsGBEu7dOJo', '2LhhnqrHPWvXYveZVHLKrd', '7G3lxTsMfSx4yarMkfgnTC', '2PRsh2LNPxoxC9OnErnelg', '2W58HMaCbjcUfZnZaeHtcC', '27u3Rh4IWYPdwVST20ALrt', '3p50PUgtBHM6rwUuD3RfFV', '6DPrhGVJ1WTZvM9fKptnGe', '2CPturRUlpvirYr7VpkXCV']",0.206,-5.6282,89.5523,0.004311245,0.7766,0.7125,0.1394897,0.6238,4/19/1994,10,Columbia
571,Nas,It Was Written,78Fgb88MY0ECc4GVMejqTg,71,Rap,"['7bIFYGYmC8MRNzDdNHbPi1', '1AHfovSnGPVYKaahRtA0U6', '0QnGI4OgY8ReggLWvEXdgD', '4dSLfdnCy43DPJiqpoZoKe', '2dJwnskDT5AHUso6o1Acnp', '1tJRS17TxD5bwdTk8ehP93', '2gXI6TBLhmCNy09NioMHdI', '2Ja3UauMDeQnq4sI8a64Ys', '7lPJ5PrQnQRurUZIzMCQib', '4HphiT6pmqBZiNHkyJCgBQ', '77VyB3Lg1YMnjSSvutM4Al', '6DWdTk7UaZ6LIYYCFvmgX7', '0wBLOFRJTBo2elusmfZhu3', '5PQmSHzWnlgG4EBuIqjac2']",0.2521,-8.845857143,113.623,4.59E-06,0.634357143,0.690142857,0.189432857,0.624071429,7/2/1996,14,Columbia
442,New Kids on the Block,Step by Step,4dCdnfD0shXGuHtyTOtx8q,42,Pop,"['6J6RWKCPN5RFKHUKEUFjxS', '2QqbBVwpyJn7SL7thga35w', '7KACYi9x5GP6zHbVKxyqk3', '6WpyPj5AUXMEdGQacspgg0', '27EP6MYMINYtwhkTagoiQD', '6zfvGwHCF75v3TUWmQQCqK', '2hhzfdLfdo6ScPZt7ozTGE', '4WQdsPq0j0YlSAYz7OBJu5', '3u5VH441nJcxzlzdp0yE7i', '3RF8xCJWrEXBqyfRBxh0jj', '1eEu2rkAyd9lrrYnV2nnIi', '3sBlgLfYz6UQBAvh4yL4i6']",0.186308333,-12.94283333,121.4335833,1.61E-04,0.5485,0.615416667,0.130919167,0.614916667,6/4/1990,12,Columbia
218,Santana,Caravanserai,0abfpuzzbTUNxasNmX04RU,18,Prog,"['0QzHgI18cfyVPd1c6p5NvH', '1lPIRpoeSqAuOyYWnjh68s', '1iHy158qAooAxsLhp6cDVI', '0mqH8gu07bYAAKmJBGEX3b', '3Zm2gmffkeAwqLQxFOEsYo', '25Tmrb98XgJSIcvRbafriI', '7hIG0j57IsVwGLV5yHqkiD', '2JLcycFUYUaRm8tnHEBArh', '7cEs8omkgmsuIkH9pOWo66', '4kbo7522YtoLQI4tENna5L']",0.18601,-15.3422,126.3356,0.5289,0.57397,0.4022,0.28411,0.4758,10/11/1972,10,Columbia
462,Savage Garden,Savage Garden,64peTvbTLBDeSBu0GsCRE4,62,Pop,"['6FRtjadDsEhZIQIlh1loEM', '3XorCFmcupSm5QS6hA9g4N', '013AWvizllIUEC2FOBzOnh', '1ObHcON82RovghoAuS7DRq', '26NAJCzMiRYFjEZtUzcEsa', '5faUFipNcOFbpZ5qsY0sCZ', '38uWwKBOgJUxbKhYmfPV0h', '3buOItugju7mwOyL63aTbc', '0bEpFAj4tbQ2H3uESr8W6b', '578D50sfuhye0W4sTMUaUD', '2008eq0EFxWor0C9IhbgAZ']",0.151754545,-7.407181818,111.2012727,1.43E-04,0.728181818,0.652818182,0.162309091,0.672,3/4/1997,11,Columbia
471,Savage Garden,Affirmation,3w69KK7uEA8OsKuW3OeQcC,71,Pop,"['6lWY4ji9T0tpFU2xbnRC1p', '5z7UgjxvvKBTf3qZMDvddZ', '6nozDLxeL0TE4MS9GqYU1v', '1w26XtOvPIxvUgFL7Dhlbk', '60g4sp8i3gXSb1EkphMl1g', '19BE3WZKBaXMlfYu2SePfM', '5TuzQ44lPWTCKbfXbNIEXg', '767KgqCYUjVqUVipzurqvf', '1HNsBfrPoYUd6dZq7buF7J', '6meQO80LLQpNiGLfs2BFIh', '3uPljEZcPenOu8yuKzGKV3', '4VAby1snY4GeyCe2On1Sp9']",0.106916667,-10.23816667,116.0044167,3.25E-04,0.548166667,0.563333333,0.259473,0.473316667,11/9/1999,12,Columbia
180,Simon and Garfunkel,Bridge Over Troubled Water,0JwHz5SSvpYWuuCNbtYZoV,80,Soul,"['6l8EbYRtQMgKOyc1gcDHF9', '1eN42Q7IWRzRBq8eW2Y2TE', '6QhXQOpyYvbpdbyjgAqKdY', '4uIjNF84ZbteunNMxr4Xc0', '4zYloXZV6NwiwXenBTc9DI', '76TZCvJ8GitQ2FA1q5dKu0', '5Bh8l8evdBSIoaK6EP1bWI', '5MbXzXGbqobR8xPVPs8OXA', '0nNI8eyMjDGjPDuQq87aJb', '1tk4uuDWxk0DTx2X5rGSxe', '5t9rkF7g7zIU1NFyrSJaQl']",0.266918182,-12.86790909,121.1011818,0.033107988,0.512818182,0.455363636,0.520909091,0.566909091,1/26/1970,11,Columbia
498,The Bangles,Greatest Hits,0ZlP1vdxHVY3ubsPgFudOV,98,Pop,"['1MkeQ51zKC15z8BTdqqTFb', '4Cs7AnmH6Lsg4APxhZmG44', '4gnAKtZkXPYjWcTnsagfA9', '7HsrBLuL7XOV7jrgVv1ARR', '5kT8VYnuLoZ5SZmrEvxNoY', '5CSVJ5YIKBglm7l6sYsa8U', '7rcxSoK7KMsqyUjChC1jaU', '7EmsauPLjAy9XMNELaHBZa', '67ZsyNDiL4DPjgBIYsSsDY', '6JirDO21vy3ww2fens0kJx', '1591wGwnTcPzPj1A1mxX4h', '2dGTg86a7TUJwREULgK1Hm', '2MyHafhi21dgAgc0xJsZdI', '6QvtBJPyEWUWY86EiXwJpa']",0.217642857,-7.366357143,124.9992857,0.002087243,0.718071429,0.565285714,0.186629286,0.652642857,1/1/1990,14,Columbia
198,Bill Withers,Still Bill,0sFuW4rH5mFZUjNKnckO3v,98,Soul,"['3oiVJNFAQQ77Yp3rXWGsVp', '7iGLv3XwCMt2iOcF8N6F2P', '1KywyxekfDEp3Ym7YP7S25', '4gRA0i5sxx3jAhHaVjPnUN', '3M8FzayQWtkvOhqMn2V4T2', '262qk9k0LTyMXmjH9YT2xU', '16h3GCdEJ9lgiOyox4LJQA', '1FEALVPkzLILpQibMsFTxH', '56n7xjncKs9RInEHAmjtco', '6i44NGNG9KIRPVVuEc1iky']",0.10467,-14.0016,116.7621,0.027517931,0.37363,0.7291,0.45153,0.6881,5/1/1972,10,Columbia/Legacy
190,Herbie Hancock,Head Hunters,5fmIolILp5NAtNYiRPjhzA,90,Soul,"['4Ce66JznW8QbeyTdSzdGwR', '2zQl59dZMzwhrmeSBEgiXY', '4WyVRn3L2uXnSUkY762gqN', '6c0ziyel6ZMTQ37vKRooGZ']",0.07165,-11.05575,115.61675,0.48275,0.5485,0.558,0.16405,0.62975,10/26/1973,4,Columbia/Legacy
685,Herbie Hancock,Sextant,0J6PpQHDOcr54tXvh1MMCr,85,Electronic,"['5c5F0rVz812oUbgRUq5HcR', '24hwI6OhnNKAOpRDmoSi3q', '0sJyW4f7X5YvmrG0cPBLzI']",0.106466667,-11.293,102.649,0.461333333,0.753666667,0.485666667,0.365166667,0.547,3/30/1973,3,Columbia/Legacy
814,Herbie Hancock,Head Hunters,5fmIolILp5NAtNYiRPjhzA,14,Jazz,"['4Ce66JznW8QbeyTdSzdGwR', '2zQl59dZMzwhrmeSBEgiXY', '4WyVRn3L2uXnSUkY762gqN', '6c0ziyel6ZMTQ37vKRooGZ']",0.07165,-11.05575,115.61675,0.48275,0.5485,0.558,0.16405,0.62975,10/26/1973,4,Columbia/Legacy
86,Iggy and The Stooges,Raw Power,6mxbG8KrOTZIxlP4gzaliM,86,Grunge,"['00sydAz6PeOxYzwG1dRIPi', '77bHrxVX3E2SWopfaoWrTw', '0Aveu2KsriohUafrrerz1F', '2WhCRMcrpYbi45bikRnfna', '3BnVqaDfgKyI4CFCfozors', '5sUFhKLGP5YXT0fJdUrCFt', '6Xb1R09eVMeVGvpLZvR6Nh', '7bqn4e3nGorbHDgP3yL9G7']",0.172025,0.942625,131.955375,0.17935095,0.97325,0.30625,0.011895175,0.255975,2/7/1973,8,Columbia/Legacy
700,Iggy and The Stooges,Raw Power,6mxbG8KrOTZIxlP4gzaliM,100,Electronic,"['00sydAz6PeOxYzwG1dRIPi', '77bHrxVX3E2SWopfaoWrTw', '0Aveu2KsriohUafrrerz1F', '2WhCRMcrpYbi45bikRnfna', '3BnVqaDfgKyI4CFCfozors', '5sUFhKLGP5YXT0fJdUrCFt', '6Xb1R09eVMeVGvpLZvR6Nh', '7bqn4e3nGorbHDgP3yL9G7']",0.172025,0.942625,131.955375,0.17935095,0.97325,0.30625,0.011895175,0.255975,2/7/1973,8,Columbia/Legacy
41,Jeff Buckley,Grace,7yQtjAjhtNi76KRu05XWFS,41,Grunge,"['3wBy12K7BHKHJspUwJw8fq', '64SIlhd3BaHCCMSfajXG7l', '0y5CnV2idm2KkQEudDjfDT', '1StXVL5gClph4z4XzanYko', '6PBzdsMi6YNdYAevzozBRi', '3pRaLNL3b8x5uBOcsgvdqM', '6Jv7kjGkhY2fT4yuBF3aTz', '4apuooN0LA5LZXeHog3nvb', '7bf4nfz09yp6w7L7r9hQ1V', '6q3wafztoGDT3nQYWVfyuO', '6UuVONmxXwTKN1ISepuAoQ']",0.145827273,-8.046545455,111.3972727,3.80E-04,0.5199,0.424454545,0.315512727,0.193136364,1994,11,Columbia/Legacy
492,Journey,Greatest Hits,1Gtf2hZQlOGVER16uemmzR,92,Pop,"['6S89Xbg2YPxmS5VfDBlZVt', '5ehcf6UL1TkwozB386cRAp', '5i36c6C2XRw8U71yWgcoTn', '7aNk0hjd9VCAoBirwg6aYZ', '2PWldJzHn86WNueLuH7bV0', '4UVKy0DI1hOlL8xF99Ba5j', '6F4EsDGCNB3YfjE6WvH9NB', '5v74lHodmN9UX0dP0q8Jxq', '59XnaH9k3ZYBUpBHM6PAfE', '7LMMvfOjBXsIpvrGjULZKC', '10O20qYuUZHVNKdLZ7lG1h', '7xSodlywi4UVAR2HwjA4yX', '51G8Ktb8odD9IPjw2FScgX', '7hqkC8p8kYW16Af65DTdeN', '1h5COfxTCKvdYyBxv2ksD1', '6PKbhUbTWUfRHSb6qEt6Rw']",0.21039375,-7.119875,130.8999375,6.95E-04,0.7215625,0.454125,0.150936,0.4390625,7/31/2006,16,Columbia/Legacy
28,Mad Season,Above,1cqta2uSKVYdom7CRMGDwn,28,Grunge,"['5xhQOnyRJfRywbEwpkgoTy', '3fHsD24jcNW6UiGb0IamNN', '5EUsI3LIV042IV5ydksV9y', '6NQZtrzKlUkY81Bw00avaI', '7e5oI26aeiQQlOnqFaRGCx', '1VRgs7pDXFcWARLa17HE9n', '5DRUgJmwLvCHQjiFzb4LSQ', '653gE0Wo2LG2Hc60P2gP5s', '4bGYEp7rt8dggf5J0CT0zh', '0vyjLJsSqmkHsB833mqtYJ', '7kUejX90KfyhUdvbBepecB', '3XHCh9F789Jl3gzv3C7VI3', '5g3T1QxcTSNEHUjy4rDY5y', '34jo30lPEqp6QvJe04NAFu', '6ETaO1TOStBki720pGtTBS', '1o056PRUip01wMZYUipR0G', '3neK6FEb5kCIlcrOnBxDEc', '2OKHAXypZjnFarJ44qyqDw', '0EuSnlrpdWZzzueqy1Fo0d', '5NbP4k9m8Ovlnz1C1X0itP', '2Pqvxabb71qqRb8rWf1FeZ', '2oTLApCgZv4kWgcYEcz4W7', '3OqsoFhTajak4i787nIuV6', '3xUpQzpTjYICDR5b7q9meZ', '1lcqmos4pXKQMR0LNjZaFi', '541kMmeBD7YoLhUnZJGyLo']",0.488257692,-8.339115385,125.5040385,0.220948554,0.641384615,0.355,0.162739035,0.344642308,1995,26,Columbia/Legacy
